SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
ZODIACLOTH,EQ,ZODIAC CLOTHING CO. LTD.,77.1,79.2,74.92,77.23,3653,283569.52,20260709,77.63,75.81,76.72,76.72,76.72,76.72,76.72,76.72,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.025,60,370928.37,True,True,Higher,True,Risk Off,False,None,5.4107142857142865,77.7256,76.1887,0.0,0.7644859302619533,False,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VCL,EQ,VAXTEX COTFAB LIMITED,1.25,1.3,1.25,1.27,106106,134926.51,20260709,1.31,1.25,1.28,1.28,1.28,1.28,1.28,1.28,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.05,60,423822.45999999996,True,True,Lower,True,Risk Off,False,None,0.0935714285714286,1.3872,1.3898,0.0,0.3183562050958791,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VISL,EQ,VEDANTA IRON AND STEEL L,34.11,34.64,33.03,33.03,241447708,8107874657.08,20260709,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.21428571428571427,8,4300644871.87,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,1.8852695115824678,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SUPERHOUSE,EQ,SUPERHOUSE LIMITED,156.9,158.0,150.7,157.51,7037,1094271.88,20260709,160.8,153.16,156.98,156.98000000000002,156.98000000000002,156.98000000000002,156.98000000000002,156.98000000000002,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.025,60,601435.8,True,True,Lower,True,Risk Off,False,None,6.901428571428576,153.91899999999998,152.1746,0.0,1.8194325645397227,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MITTAL,EQ,MITTAL LIFE STYLE LIMITED,0.92,0.95,0.92,0.94,322800,303470.36,20260709,0.95,0.93,0.94,0.94,0.94,0.94,0.94,0.94,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Diversified,False,False,False,0.041666666666666664,60,526632.735,True,True,Lower,True,Risk Off,False,None,0.03714285714285715,0.9718000000000001,0.9562999999999999,0.0,0.5762466702720255,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
THAKDEV,EQ,THAKKERS DEVELOPERS LTD.,131.9,132.1,131.9,132.1,83,10958.5,20260709,127.58,127.58,127.58,127.58,127.58,127.58,127.58,127.58,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.16666666666666666,43,3105.13,True,True,Higher,True,Risk Off,False,Bullish Virgin,5.555714285714283,,,0.0,3.529159809734214,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TICL,EQ,TWAMEV CONS AND INFRA LTD,11.17,11.17,11.17,11.17,159965,1786809.05,20260709,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,35372378.125,True,True,Lower,True,Risk Off,False,Bearish Virgin,1.1214285714285714,20.4302,22.5683,0.0,0.05051424712485316,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SURAJLTD,EQ,SURAJ LIMITED,234.0,234.0,227.0,229.96,210,48438.81,20260709,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,210541.27000000002,True,True,Higher,True,Risk Off,False,None,8.537857142857144,232.17800000000003,233.731,0.0,0.230068005194421,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NEAGI,EQ,NEELAMALAI AGRO INDS. L,3224.9,3225.0,3224.9,3225.0,5,16124.8,20260709,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.22058823529411764,35,23786.8,True,True,Higher,True,Risk Off,False,Bullish Virgin,74.67142857142855,,,0.0,0.6778885768577531,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SPLIL,EQ,SPL INDUSTRIES LIMITED,31.39,32.49,30.61,31.45,6432,200940.98,20260709,31.68,30.4,31.04,31.040000000000003,31.04,31.040000000000006,31.040000000000006,31.04,7.105427357601002e-15,2.289119638402385e-14,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.03333333333333333,60,228337.485,True,True,Lower,True,Risk Off,True,None,1.9171428571428577,30.8932,29.738200000000003,3.706258681311997e-15,0.8800174881491755,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
