SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
DPSCLTD,EQ,DPSC LIMITED,9.1,9.48,9.05,9.32,121518,1125914.19,20260209,9.53,8.65,9.09,9.09,9.09,9.09,9.09,9.09,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,1076633.395,True,True,Lower,True,Risk On,False,None,0.6164285714285714,9.7756,10.7575,0.0,1.0457730507235472,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RTNPOWER,EQ,RATTANINDIA POWER LIMITED,8.95,9.22,8.89,9.12,13110060,119178258.08,20260209,9.07,8.75,8.91,8.91,8.91,8.91,8.91,8.91,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Power & Utilities,False,False,False,0.016666666666666666,60,114627540.775,True,True,Lower,True,Risk On,False,None,0.40785714285714286,9.195599999999999,10.142,0.0,1.039700034339326,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GROBTEA,EQ,THE GROB TEA COMPANY LTD,956.0,958.0,938.0,944.35,24,22829.05,20260209,956.0,956.0,956.0,956.0,956.0,956.0,956.0,956.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,FMCG & Food Products,False,False,False,0.025,60,132515.375,True,True,Inside,True,Risk On,False,None,28.350000000000005,982.5369999999999,,0.0,0.172274726611912,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
FILATFASH,EQ,FILATEX FASHIONS LIMITED,0.3,0.31,0.29,0.3,44413582,13474057.08,20260209,0.31,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Diversified,False,False,False,0.10833333333333334,60,21129146.4,True,True,Inside,True,Risk On,False,None,0.020000000000000007,0.33399999999999996,0.4205,0.0,0.6377000199118315,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INVENTURE,EQ,INVENTURE GRO & SEC LTD,1.14,1.17,1.13,1.15,916454,1055003.94,20260209,1.15,1.13,1.14,1.14,1.14,1.14,1.14,1.14,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.075,60,1096208.34,True,True,Lower,True,Risk On,False,None,0.06571428571428566,1.1662,1.3109,0.0,0.9624118896960772,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GLFL,EQ,GUJARAT LEASE FINANCING L,5.0,5.0,5.0,5.0,728,3640.0,20260209,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.05172413793103448,30,80143.535,True,True,Higher,True,Risk On,False,Bearish Virgin,0.8278571428571428,,,0.0,0.045418510675876725,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VPRPL,EQ,VISHNU PRAKASH R PUNGLI L,46.71,51.0,46.71,50.72,2562807,127146233.17,20260209,47.4,46.5,46.95,46.95000000000001,46.95,46.95000000000002,46.95000000000002,46.95,1.4210854715202004e-14,3.0268061161239624e-14,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,115314023.475,True,True,Lower,True,Risk On,True,None,2.6478571428571427,58.6308,76.1463,5.3669265177455646e-15,1.1026085929398277,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
LASA,EQ,LASA SUPERGENERICS LTD,8.87,9.07,8.3,8.94,19628,171704.83,20260209,8.96,8.78,8.87,8.87,8.870000000000001,8.869999999999997,8.870000000000001,8.869999999999997,3.552713678800501e-15,4.005314181285796e-14,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.05555555555555555,55,488611.71,True,True,Inside,True,Risk On,True,None,0.5457142857142856,9.835600000000001,,6.5102083119380924e-15,0.3514136613713167,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AHLUCONT,EQ,AHLUWALIA CONT IND LTD,859.0,905.0,859.0,891.75,106087,94749865.75,20260209,873.15,844.0,858.6,858.5833333333334,858.575,858.5916666666667,858.5916666666667,858.575,0.01666666666665151,0.0019411444987947248,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,55227530.475,True,True,Lower,True,Risk On,True,None,35.564285714285724,933.046,945.3385000000001,0.0004686349333864653,1.7156274223213852,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BHARATFORG,EQ,BHARAT FORGE LTD,1585.0,1615.4,1578.0,1590.4,1122123,1785246829.2,20260209,1573.7,1541.4,1557.5,1557.5333333333335,1557.5500000000002,1557.5166666666669,1557.5500000000002,1557.5166666666669,0.03333333333330302,0.002140181915460868,Narrow,Bearish,Above CPR,Cash Only,Automobile and Auto Components,True,False,False,0.016666666666666666,60,951775779.45,True,True,Lower,True,Risk On,True,None,54.49285714285712,1447.204,1370.829,0.000611700965613111,1.8757010503373341,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
LOTUSDEV,EQ,SRI LOTUS DEVLPRS N RTY L,149.7,152.0,147.52,149.69,3230139,483407750.23,20260209,149.39,144.12,146.76,146.75666666666666,146.755,146.75833333333333,146.75833333333333,146.755,0.0033333333333303017,0.002271281911508791,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,98453922.815,True,True,Lower,True,Risk On,True,None,7.915714285714289,155.58640000000003,168.6086,0.00042110329062104495,4.909989733353217,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INOXINDIA,EQ,INOX INDIA LIMITED,1123.0,1168.9,1121.5,1165.0,39775,45780426.3,20260209,1128.8,1108.9,1118.8,1118.8333333333333,1118.85,1118.8166666666666,1118.85,1118.8166666666666,0.03333333333330302,0.0029793826719076706,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,51361221.85,True,True,Lower,True,Risk On,True,None,33.29285714285715,1128.2060000000001,1162.13,0.0010012157619957995,0.89134223546514,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TI,EQ,TILAKNAGAR INDUSTRIES LTD,451.0,457.2,440.0,444.3,488550,219706546.65,20260209,460.3,445.55,452.95,452.93333333333334,452.925,452.94166666666666,452.94166666666666,452.925,0.01666666666665151,0.0036795819994815122,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,251250517.325,True,True,Lower,True,Risk On,True,None,22.06071428571428,443.673,461.345,0.0007554907992006513,0.874452116513667,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PURVA,EQ,PURAVANKARA LIMITED,240.0,253.0,238.16,245.58,170761,41896493.34,20260209,243.5,233.23,238.38,238.37,238.365,238.375,238.375,238.365,0.009999999999990905,0.004194982800566702,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,21480060.770000003,True,True,Higher,True,Risk On,True,Bullish Virgin,9.552857142857139,239.16479999999999,250.77190000000002,0.0010468072379233792,1.9504829985636953,True,False,Long,1.0,None,Liftoff,82,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹238.38) with strong 2.0x volume (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹238.38 with stop below Pivot (₹238.37).,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.95x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
